Invoice Date,Amount,Product ID,Account Name
02/01/2018,35.92,0101,Boston Scientific
02/01/2018,56.58,--,Boston Scientific
02/01/2018,56.58,0101,Boston Scientific
02/01/2018,7.3,--,Boston Scientific
02/01/2018,7.3,0101,Boston Scientific
02/01/2018,44.68,--,Boston Properties
02/01/2018,44.68,0016,Boston Properties
02/01/2018,55.57,--,Dow Inc.
02/01/2018,55.57,0016,Dow Inc.
02/01/2018,146.9,--,Linde plc
02/01/2018,146.9,0101,Linde plc
02/01/2018,108.5,--,Linde plc
02/01/2018,108.5,0101,Linde plc
02/01/2018,2490.29,--,Ralph Lauren Corporation
02/01/2018,2490.29,0103,Ralph Lauren Corporation
02/02/2018,56.5,--,Fidelity National Information Services
02/02/2018,56.5,0102,Fidelity National Information Services
02/02/2018,48.79,--,Fidelity National Information Services
02/02/2018,48.79,0102,Fidelity National Information Services
02/02/2018,8.21,--,Fidelity National Information Services
02/02/2018,8.21,0102,Fidelity National Information Services
02/02/2018,4.29,--,Fidelity National Information Services
02/02/2018,4.29,0102,Fidelity National Information Services
02/02/2018,47.52,--,Fidelity National Information Services
02/02/2018,47.52,0102,Fidelity National Information Services
02/02/2018,32.18,--,Fidelity National Information Services
02/02/2018,32.18,0102,Fidelity National Information Services
02/02/2018,10.2,--,Fidelity National Information Services
02/02/2018,10.2,0102,Fidelity National Information Services
02/02/2018,141.52,--,Boston Scientific
02/02/2018,141.52,0102,Boston Scientific
02/02/2018,75.26,--,Boston Scientific
02/02/2018,75.26,0102,Boston Scientific
02/02/2018,6.33,--,Old Dominion
02/02/2018,6.33,0102,Old Dominion
02/02/2018,72.98,--,Airbnb
02/02/2018,72.98,0102,Airbnb
02/02/2018,30.83,--,Dow Inc.
02/02/2018,30.83,0013,Dow Inc.
02/02/2018,43.35,--,Valero Energy
02/02/2018,43.35,0013,Valero Energy
02/02/2018,561.19,--,Best Buy
02/02/2018,561.19,0103,Best Buy
02/02/2018,76.96,--,EPAM Systems
02/02/2018,76.96,0013,EPAM Systems
02/02/2018,189.34,--,Kenvue
02/02/2018,111.9,0016,Kenvue
02/02/2018,77.44,0013,Kenvue
02/02/2018,91.44,--,Johnson Controls
02/02/2018,91.44,0102,Johnson Controls
02/02/2018,72.4,--,Western Digital
02/02/2018,72.4,0102,Western Digital
02/02/2018,304.02,--,Linde plc
02/02/2018,304.02,0102,Linde plc
02/02/2018,348.01,--,Linde plc
02/02/2018,348.01,0102,Linde plc
02/02/2018,1180.0,--,IBM
02/02/2018,1180.0,0103,IBM
02/02/2018,43.34,--,Agilent Technologies
02/02/2018,43.34,0102,Agilent Technologies
02/02/2018,116.0,--,IBM
02/02/2018,116.0,0103,IBM
02/02/2018,8.6,--,Synchrony Financial
02/02/2018,7.17,0103,Synchrony Financial
02/02/2018,1.43,0203,Synchrony Financial
02/02/2018,7.92,--,Synchrony Financial
02/02/2018,7.92,0103,Synchrony Financial
02/02/2018,15.3,--,Synchrony Financial
02/02/2018,12.76,0103,Synchrony Financial
02/02/2018,2.54,0203,Synchrony Financial
02/02/2018,15.34,--,Synchrony Financial
02/02/2018,12.79,0103,Synchrony Financial
02/02/2018,2.55,0203,Synchrony Financial
02/02/2018,37.44,--,Synchrony Financial
02/02/2018,31.2,0103,Synchrony Financial
02/02/2018,6.24,0203,Synchrony Financial
02/02/2018,70.97,--,Agilent Technologies
02/02/2018,70.97,0102,Agilent Technologies
02/05/2018,1198.89,--,Blackstone
02/05/2018,1198.89,0103,Blackstone
02/05/2018,1466.94,--,Qualcomm
02/05/2018,1222.68,0103,Qualcomm
02/05/2018,244.26,0203,Qualcomm
02/05/2018,2530.08,--,Molina Healthcare
02/05/2018,288.0,0209,Molina Healthcare
02/05/2018,415.2,0206,Molina Healthcare
02/05/2018,1522.4,0012,Molina Healthcare
02/05/2018,304.48,0203,Molina Healthcare
02/06/2018,222.23,--,Charter Communications
02/06/2018,222.23,0102,Charter Communications
02/06/2018,42.96,--,Fidelity National Information Services
02/06/2018,42.96,0102,Fidelity National Information Services
02/06/2018,69.36,--,Fidelity National Information Services
02/06/2018,69.36,0102,Fidelity National Information Services
02/06/2018,22.02,--,Agilent Technologies
02/06/2018,22.02,0102,Agilent Technologies
02/06/2018,3.66,--,Agilent Technologies
02/06/2018,3.66,0102,Agilent Technologies
02/06/2018,4.41,--,Agilent Technologies
02/06/2018,4.41,0102,Agilent Technologies
02/06/2018,215.34,--,Boston Scientific
02/06/2018,215.34,0102,Boston Scientific
02/06/2018,19.3,--,Kraft Heinz
02/06/2018,19.3,0102,Kraft Heinz
02/06/2018,91.44,--,Johnson Controls
02/06/2018,91.44,0102,Johnson Controls
02/06/2018,182.88,--,Johnson Controls
02/06/2018,182.88,0102,Johnson Controls
02/06/2018,154.16,--,Molina Healthcare
02/06/2018,26.4,0206,Molina Healthcare
02/06/2018,106.48,0012,Molina Healthcare
02/06/2018,21.28,0203,Molina Healthcare
02/06/2018,507.78,--,Molina Healthcare
02/06/2018,72.0,0209,Molina Healthcare
02/06/2018,54.86,0203,Molina Healthcare
02/06/2018,106.8,0206,Molina Healthcare
02/06/2018,274.12,0012,Molina Healthcare
02/06/2018,953.04,--,Kinder Morgan
02/06/2018,163.2,0206,Kinder Morgan
02/06/2018,131.6,0203,Kinder Morgan
02/06/2018,658.24,0014,Kinder Morgan
02/06/2018,318.31,--,Linde plc
02/06/2018,318.31,0102,Linde plc
02/06/2018,220.0,--,Linde plc
02/06/2018,220.0,0102,Linde plc
02/06/2018,363.6,--,Builder's First Source
02/06/2018,363.6,0012,Builder's First Source
02/06/2018,0.0,--,"Tapestry, Inc."
02/06/2018,0.0,0206,"Tapestry, Inc."
02/06/2018,1409.48,--,Catalent
02/06/2018,825.54,0012,Catalent
02/06/2018,330.18,0203,Catalent
02/06/2018,253.76,0209,Catalent
02/06/2018,1116.72,--,Healthpeak
02/06/2018,1116.72,0012,Healthpeak
02/06/2018,1588.94,--,Netflix
02/06/2018,72.0,0209,Netflix
02/06/2018,252.82,0203,Netflix
02/06/2018,1264.12,0012,Netflix
02/06/2018,1083.52,--,Netflix
02/06/2018,108.0,0209,Netflix
02/06/2018,162.58,0203,Netflix
02/06/2018,236.25,0016,Netflix
02/06/2018,576.69,0012,Netflix
02/06/2018,448.04,--,IBM
02/06/2018,448.04,0103,IBM
02/06/2018,726.0,--,IBM
02/06/2018,726.0,0103,IBM
02/06/2018,360.0,--,IBM
02/06/2018,360.0,0103,IBM
02/07/2018,140.8,--,Medtronic
02/07/2018,140.8,0013,Medtronic
02/07/2018,547.5,--,IBM
02/07/2018,547.5,0103,IBM
02/07/2018,99.0,--,IBM
02/07/2018,99.0,0103,IBM
02/07/2018,26.1,--,IBM
02/07/2018,26.1,0011,IBM
02/07/2018,45.0,--,IBM
02/07/2018,45.0,0011,IBM
02/07/2018,114.59,--,IBM
02/07/2018,114.59,0011,IBM
02/07/2018,200.29,--,IBM
02/07/2018,200.29,0011,IBM
02/07/2018,225.0,--,IBM
02/07/2018,225.0,0011,IBM
02/07/2018,976.2,--,Qualcomm
02/07/2018,814.0,0103,Qualcomm
02/07/2018,162.2,0203,Qualcomm
02/07/2018,1184.0,--,W. W. Grainger
02/07/2018,1184.0,0013,W. W. Grainger
02/08/2018,29.73,--,Boston Scientific
02/08/2018,29.73,0101,Boston Scientific
02/08/2018,69.83,--,Agilent Technologies
02/08/2018,69.83,0101,Agilent Technologies
02/08/2018,339.34,--,Amgen
02/08/2018,339.34,0101,Amgen
02/08/2018,185.94,--,Linde plc
02/08/2018,185.94,0101,Linde plc
02/08/2018,90.86,--,Linde plc
02/08/2018,90.86,0101,Linde plc
02/08/2018,2.72,--,Linde plc
02/08/2018,2.72,0101,Linde plc
02/08/2018,1275.62,--,Healthpeak
02/08/2018,1275.62,0016,Healthpeak
02/08/2018,121.44,--,LyondellBasell
02/08/2018,121.44,0016,LyondellBasell
02/08/2018,143.73,--,LyondellBasell
02/08/2018,31.8,0206,LyondellBasell
02/08/2018,93.28,0016,LyondellBasell
02/08/2018,18.65,0203,LyondellBasell
02/08/2018,48.44,--,Builder's First Source
02/08/2018,48.44,0016,Builder's First Source
02/08/2018,2928.55,--,Ralph Lauren Corporation
02/08/2018,2928.55,0103,Ralph Lauren Corporation
02/08/2018,804.6,--,IBM
02/08/2018,804.6,0103,IBM
02/08/2018,679.0,--,IBM
02/08/2018,679.0,0103,IBM
02/09/2018,36.16,--,Airbnb
02/09/2018,36.16,0102,Airbnb
02/09/2018,2.87,--,Fidelity National Information Services
02/09/2018,2.87,0102,Fidelity National Information Services
02/09/2018,12.9,--,Fidelity National Information Services
02/09/2018,12.9,0102,Fidelity National Information Services
02/09/2018,805.94,--,Best Buy
02/09/2018,805.94,0103,Best Buy
02/09/2018,31.36,--,Boston Scientific
02/09/2018,31.36,0102,Boston Scientific
02/09/2018,77.79,--,Fidelity National Information Services
02/09/2018,77.79,0102,Fidelity National Information Services
02/09/2018,139.81,--,Boston Scientific
02/09/2018,139.81,0102,Boston Scientific
02/09/2018,62.89,--,Boston Scientific
02/09/2018,62.89,0102,Boston Scientific
02/09/2018,112.1,--,Agilent Technologies
02/09/2018,112.1,0102,Agilent Technologies
02/09/2018,22.83,--,Agilent Technologies
02/09/2018,22.83,0102,Agilent Technologies
02/09/2018,447.19,--,Linde plc
02/09/2018,447.19,0102,Linde plc
02/09/2018,645.58,--,Ralph Lauren Corporation
02/09/2018,645.58,0102,Ralph Lauren Corporation
02/09/2018,156.0,--,IBM
02/09/2018,156.0,0103,IBM
02/09/2018,30.0,--,IBM
02/09/2018,30.0,0103,IBM
02/09/2018,30.0,--,IBM
02/09/2018,30.0,0103,IBM
02/09/2018,980.53,--,Blackstone
02/09/2018,294.95,0103,Blackstone
02/09/2018,685.58,0102,Blackstone
02/09/2018,13.89,--,Kinder Morgan
02/12/2018,50.44,--,Dow Inc.
02/12/2018,14.01,0209,Dow Inc.
02/12/2018,36.43,0012,Dow Inc.
02/12/2018,354.34,--,Dover Corporation
02/12/2018,98.42,0209,Dover Corporation
02/12/2018,255.92,0012,Dover Corporation
02/12/2018,360.0,--,IBM
02/12/2018,360.0,0103,IBM
02/12/2018,1937.33,--,Ralph Lauren Corporation
02/12/2018,1937.33,0103,Ralph Lauren Corporation
02/12/2018,300.0,--,IBM
02/12/2018,300.0,0103,IBM
02/12/2018,358.3,--,IBM
02/12/2018,358.3,0011,IBM
02/12/2018,27.0,--,IBM
02/12/2018,27.0,0011,IBM
02/12/2018,27.0,--,IBM
02/12/2018,27.0,0011,IBM
02/12/2018,366.5,--,IBM
02/12/2018,366.5,0103,IBM
02/12/2018,270.0,--,IBM
02/12/2018,270.0,0011,IBM
02/12/2018,382.05,--,IBM
02/12/2018,382.05,0011,IBM
02/12/2018,237.15,--,IBM
02/12/2018,237.15,0011,IBM
02/13/2018,53.13,--,Boston Scientific
02/13/2018,53.13,0102,Boston Scientific
02/13/2018,153.06,--,Boston Scientific
02/13/2018,153.06,0102,Boston Scientific
02/13/2018,26.88,--,Fidelity National Information Services
02/13/2018,26.88,0102,Fidelity National Information Services
02/13/2018,244.82,--,Masco
02/13/2018,244.82,0102,Masco
02/13/2018,210.1,--,Masco
02/13/2018,210.1,0102,Masco
02/13/2018,114.3,--,Johnson Controls
02/13/2018,114.3,0102,Johnson Controls
02/13/2018,45.72,--,Johnson Controls
02/13/2018,45.72,0102,Johnson Controls
02/13/2018,150.0,--,IBM
02/13/2018,150.0,0103,IBM
02/13/2018,7.5,--,IBM
02/13/2018,7.5,0103,IBM
02/13/2018,224.87,--,Linde plc
02/13/2018,224.87,0102,Linde plc
02/13/2018,212.62,--,Linde plc
02/13/2018,212.62,0102,Linde plc
02/13/2018,176.34,--,Linde plc
02/13/2018,176.34,0102,Linde plc
02/13/2018,255.0,--,IBM
02/13/2018,255.0,0103,IBM
02/13/2018,213.0,--,IBM
02/13/2018,213.0,0103,IBM
02/13/2018,379.0,--,IBM
02/13/2018,379.0,0103,IBM
02/13/2018,33.05,--,Yum! Brands
02/13/2018,24.0,0014,Yum! Brands
02/14/2018,75.36,--,Hasbro
02/14/2018,75.36,0103,Hasbro
02/14/2018,853.21,--,Ralph Lauren Corporation
02/14/2018,853.21,0103,Ralph Lauren Corporation
02/14/2018,462.39,--,Blackstone
02/14/2018,99.45,0102,Blackstone
02/14/2018,362.94,0103,Blackstone
02/15/2018,75.45,--,Boston Scientific
02/15/2018,75.45,0101,Boston Scientific
02/15/2018,1.65,--,Boston Scientific
02/15/2018,1.65,0101,Boston Scientific
02/15/2018,220.05,--,Boston Scientific
02/15/2018,220.05,0101,Boston Scientific
02/15/2018,73.17,--,Robert Half
02/15/2018,73.17,0101,Robert Half
02/15/2018,147.36,--,Linde plc
02/15/2018,147.36,0101,Linde plc
02/15/2018,7.5,--,Linde plc
02/15/2018,7.5,0101,Linde plc
02/15/2018,164.0,--,Etsy
02/15/2018,164.0,0101,Etsy
02/15/2018,100.1,--,Builder's First Source
02/15/2018,100.1,0016,Builder's First Source
02/15/2018,99.0,--,IBM
02/15/2018,99.0,0103,IBM
02/15/2018,855.63,--,IBM
02/15/2018,855.63,0103,IBM
02/15/2018,2226.97,--,Ralph Lauren Corporation
02/15/2018,2226.97,0103,Ralph Lauren Corporation
02/16/2018,88.02,--,Agilent Technologies
02/16/2018,88.02,0102,Agilent Technologies
02/16/2018,17.64,--,Agilent Technologies
02/16/2018,17.64,0102,Agilent Technologies
02/16/2018,18.03,--,Fidelity National Information Services
02/16/2018,18.03,0102,Fidelity National Information Services
02/16/2018,6.69,--,Fidelity National Information Services
02/16/2018,6.69,0102,Fidelity National Information Services
02/16/2018,5.0,--,Fidelity National Information Services
02/16/2018,5.0,0102,Fidelity National Information Services
02/16/2018,8.92,--,Fidelity National Information Services
02/16/2018,8.92,0102,Fidelity National Information Services
02/16/2018,4.29,--,Fidelity National Information Services
02/16/2018,4.29,0102,Fidelity National Information Services
02/16/2018,100.2,--,Fidelity National Information Services
02/16/2018,100.2,0102,Fidelity National Information Services
02/16/2018,81.76,--,Fidelity National Information Services
02/16/2018,81.76,0102,Fidelity National Information Services
02/16/2018,24.38,--,Fidelity National Information Services
02/16/2018,24.38,0102,Fidelity National Information Services
02/16/2018,7.16,--,Fidelity National Information Services
02/16/2018,7.16,0102,Fidelity National Information Services
02/16/2018,133.01,--,Boston Scientific
02/16/2018,133.01,0102,Boston Scientific
02/16/2018,203.61,--,Linde plc
02/16/2018,203.61,0102,Linde plc
02/16/2018,403.26,--,Best Buy
02/16/2018,403.26,0103,Best Buy
02/16/2018,161.7,--,Agilent Technologies
02/16/2018,161.7,0102,Agilent Technologies
02/16/2018,89.65,--,Kraft Heinz
02/16/2018,89.65,0102,Kraft Heinz
02/16/2018,235.5,--,IBM
02/16/2018,235.5,0103,IBM
02/16/2018,265.0,--,IBM
02/16/2018,265.0,0103,IBM
02/16/2018,1579.34,--,IBM
02/16/2018,1579.34,0103,IBM
02/19/2018,161.15,--,Boston Scientific
02/19/2018,161.15,0102,Boston Scientific
02/19/2018,41.95,--,Boston Scientific
02/19/2018,41.95,0102,Boston Scientific
02/19/2018,120.12,--,Fidelity National Information Services
02/19/2018,120.12,0102,Fidelity National Information Services
02/19/2018,30.72,--,Fidelity National Information Services
02/19/2018,30.72,0102,Fidelity National Information Services
02/19/2018,193.07,--,Allstate
02/19/2018,193.07,0102,Allstate
02/19/2018,133.46,--,Agilent Technologies
02/19/2018,133.46,0102,Agilent Technologies
02/19/2018,40.02,--,Agilent Technologies
02/19/2018,40.02,0102,Agilent Technologies
02/19/2018,23.19,--,Agilent Technologies
02/19/2018,23.19,0102,Agilent Technologies
02/19/2018,21.31,--,Agilent Technologies
02/19/2018,21.31,0102,Agilent Technologies
02/19/2018,82.73,--,Agilent Technologies
02/19/2018,82.73,0102,Agilent Technologies
02/19/2018,110.7,--,Agilent Technologies
02/19/2018,110.7,0102,Agilent Technologies
02/19/2018,309.25,--,Linde plc
02/19/2018,309.25,0102,Linde plc
02/19/2018,1353.6,--,Gartner
02/19/2018,1128.0,0012,Gartner
02/19/2018,225.6,0203,Gartner
02/19/2018,408.0,--,LyondellBasell
02/19/2018,408.0,0012,LyondellBasell
02/19/2018,10.38,--,LyondellBasell
02/19/2018,10.38,0012,LyondellBasell
02/19/2018,391.26,--,Charter Communications
02/19/2018,391.26,0102,Charter Communications
02/19/2018,889.86,--,Newmont
02/19/2018,741.61,0012,Newmont
02/19/2018,148.25,0203,Newmont
02/19/2018,123.0,--,Newmont
02/19/2018,123.0,0206,Newmont
02/19/2018,247.5,--,IBM
02/19/2018,247.5,0103,IBM
02/19/2018,37.5,--,IBM
02/19/2018,37.5,0103,IBM
02/19/2018,35.55,--,Hasbro
02/19/2018,35.55,0103,Hasbro
02/19/2018,11.44,--,Hasbro
02/19/2018,11.44,0103,Hasbro
02/19/2018,218.5,--,CH Robinson
02/19/2018,182.16,0103,CH Robinson
02/19/2018,36.34,0203,CH Robinson
02/20/2018,57.1,--,Johnson Controls
02/20/2018,57.1,0102,Johnson Controls
02/20/2018,91.44,--,Johnson Controls
02/20/2018,91.44,0102,Johnson Controls
02/20/2018,48.91,--,Agilent Technologies
02/20/2018,48.91,0102,Agilent Technologies
02/20/2018,18.1,--,Airbnb
02/20/2018,18.1,0102,Airbnb
02/20/2018,40.5,--,Airbnb
02/20/2018,40.5,0102,Airbnb
02/20/2018,217.49,--,Boston Scientific
02/20/2018,217.49,0102,Boston Scientific
02/20/2018,173.76,--,Fidelity National Information Services
02/20/2018,173.76,0102,Fidelity National Information Services
02/20/2018,744.26,--,Ralph Lauren Corporation
02/20/2018,198.0,0103,Ralph Lauren Corporation
02/20/2018,546.26,0102,Ralph Lauren Corporation
02/20/2018,13.0,--,Robert Half
02/20/2018,13.0,0102,Robert Half
02/20/2018,284.0,--,Linde plc
02/20/2018,284.0,0102,Linde plc
02/20/2018,198.58,--,Linde plc
02/20/2018,198.58,0102,Linde plc
02/20/2018,1942.09,--,Goldman Sachs
02/20/2018,1942.09,0103,Goldman Sachs
02/20/2018,1349.83,--,Ralph Lauren Corporation
02/20/2018,1349.83,0103,Ralph Lauren Corporation
02/20/2018,59.4,--,Netflix
02/20/2018,59.4,0209,Netflix
02/20/2018,749.26,--,Qualcomm
02/20/2018,624.8,0103,Qualcomm
02/20/2018,124.46,0203,Qualcomm
02/21/2018,1583.87,--,Qualcomm
02/21/2018,1320.14,0103,Qualcomm
02/21/2018,263.73,0203,Qualcomm
02/21/2018,135.0,--,IBM
02/21/2018,135.0,0011,IBM
02/21/2018,13.5,--,IBM
02/21/2018,13.5,0011,IBM
02/21/2018,43.79,--,IBM
02/21/2018,43.79,0011,IBM
02/21/2018,86.62,--,Synchrony Financial
02/21/2018,73.51,0103,Synchrony Financial
02/21/2018,13.11,0203,Synchrony Financial
02/21/2018,90.0,--,IBM
02/21/2018,90.0,0011,IBM
02/21/2018,175.05,--,IBM
02/21/2018,175.05,0011,IBM
02/21/2018,88.0,--,Ralph Lauren Corporation
02/21/2018,88.0,0103,Ralph Lauren Corporation
02/21/2018,148.5,--,IBM
02/21/2018,148.5,0103,IBM
02/21/2018,283.5,--,IBM
02/21/2018,283.5,0011,IBM
02/22/2018,17.9,--,Fidelity National Information Services
02/22/2018,17.9,0101,Fidelity National Information Services
02/22/2018,30.42,--,Boston Scientific
02/22/2018,30.42,0101,Boston Scientific
02/22/2018,7.4,--,Boston Scientific
02/22/2018,7.4,0101,Boston Scientific
02/22/2018,75.7,--,Agilent Technologies
02/22/2018,75.7,0101,Agilent Technologies
02/22/2018,132.91,--,Linde plc
02/22/2018,132.91,0101,Linde plc
02/22/2018,48.5,--,Linde plc
02/22/2018,48.5,0101,Linde plc
02/22/2018,13.65,--,Boston Properties
02/22/2018,13.65,0016,Boston Properties
02/22/2018,80.71,--,Dow Inc.
02/22/2018,80.71,0016,Dow Inc.
02/22/2018,24.61,--,American Water Works
02/22/2018,24.61,0101,American Water Works
02/22/2018,410.53,--,Healthpeak
02/22/2018,410.53,0016,Healthpeak
02/22/2018,110.46,--,Netflix
02/22/2018,11.96,0209,Netflix
02/22/2018,4.78,0203,Netflix
02/22/2018,93.72,0016,Netflix
02/22/2018,203.4,--,LyondellBasell
02/22/2018,45.0,0206,LyondellBasell
02/22/2018,132.0,0016,LyondellBasell
02/22/2018,26.4,0203,LyondellBasell
02/22/2018,54.96,--,LyondellBasell
02/22/2018,11.4,0206,LyondellBasell
02/22/2018,36.3,0016,LyondellBasell
02/22/2018,7.26,0203,LyondellBasell
02/23/2018,25.09,--,Fidelity National Information Services
02/23/2018,25.09,0102,Fidelity National Information Services
02/23/2018,28.77,--,Fidelity National Information Services
02/23/2018,28.77,0102,Fidelity National Information Services
02/23/2018,7.24,--,Allstate
02/23/2018,7.24,0102,Allstate
02/23/2018,22.39,--,Fidelity National Information Services
02/23/2018,22.39,0102,Fidelity National Information Services
02/23/2018,34.34,--,Fidelity National Information Services
02/23/2018,34.34,0102,Fidelity National Information Services
02/23/2018,22.13,--,Boston Scientific
02/23/2018,22.13,0102,Boston Scientific
02/23/2018,17.68,--,Boston Scientific
02/23/2018,17.68,0102,Boston Scientific
02/23/2018,276.0,--,Evergy
02/23/2018,60.0,0206,Evergy
02/23/2018,180.0,0016,Evergy
02/23/2018,36.0,0203,Evergy
02/23/2018,215.05,--,Fidelity National Information Services
02/23/2018,215.05,0102,Fidelity National Information Services
02/23/2018,101.9,--,Fidelity National Information Services
02/23/2018,101.9,0102,Fidelity National Information Services
02/23/2018,271.63,--,Linde plc
02/23/2018,271.63,0102,Linde plc
02/23/2018,428.0,--,IBM
02/23/2018,428.0,0103,IBM
02/23/2018,156.11,--,Agilent Technologies
02/23/2018,156.11,0102,Agilent Technologies
02/23/2018,975.29,--,IBM
02/23/2018,975.29,0103,IBM
02/23/2018,1336.38,--,IBM
02/23/2018,1336.38,0103,IBM
02/23/2018,953.04,--,Kinder Morgan
02/23/2018,163.2,0206,Kinder Morgan
02/23/2018,658.24,0014,Kinder Morgan
02/23/2018,131.6,0203,Kinder Morgan
02/26/2018,53.72,--,Boston Scientific
02/26/2018,53.72,0102,Boston Scientific
02/26/2018,83.43,--,Boston Scientific
02/26/2018,83.43,0102,Boston Scientific
02/26/2018,192.14,--,Fidelity National Information Services
02/26/2018,192.14,0102,Fidelity National Information Services
02/26/2018,75.28,--,Fidelity National Information Services
02/26/2018,75.28,0102,Fidelity National Information Services
02/26/2018,45.41,--,Fidelity National Information Services
02/26/2018,45.41,0102,Fidelity National Information Services
02/26/2018,6.24,--,Fidelity National Information Services
02/26/2018,6.24,0102,Fidelity National Information Services
02/26/2018,21.48,--,Fidelity National Information Services
02/26/2018,21.48,0102,Fidelity National Information Services
02/26/2018,21.48,--,Fidelity National Information Services
02/26/2018,21.48,0102,Fidelity National Information Services
02/26/2018,28.7,--,Fidelity National Information Services
02/26/2018,28.7,0102,Fidelity National Information Services
02/26/2018,8.8,--,Agilent Technologies
02/26/2018,8.8,0102,Agilent Technologies
02/26/2018,139.94,--,Masco
02/26/2018,139.94,0102,Masco
02/26/2018,321.16,--,Masco
02/26/2018,321.16,0102,Masco
02/26/2018,221.19,--,Fidelity National Information Services
02/26/2018,221.19,0102,Fidelity National Information Services
02/26/2018,128.31,--,Linde plc
02/26/2018,128.31,0102,Linde plc
02/26/2018,114.2,--,Johnson Controls
02/26/2018,114.2,0102,Johnson Controls
02/26/2018,19.4,--,Kraft Heinz
02/26/2018,19.4,0102,Kraft Heinz
02/26/2018,14.31,--,Hasbro
02/26/2018,14.31,0103,Hasbro
02/26/2018,1102.73,--,Blackstone
02/26/2018,1102.73,0103,Blackstone
02/26/2018,0.0,--,Public Storage
02/26/2018,0.0,0206,Public Storage
02/26/2018,0.0,0012,Public Storage
02/26/2018,0.0,0203,Public Storage
02/26/2018,272.5,--,IBM
02/26/2018,272.5,0103,IBM
02/27/2018,11.74,--,Mastercard
02/27/2018,11.74,0102,Mastercard
02/27/2018,36.01,--,Agilent Technologies
02/27/2018,36.01,0102,Agilent Technologies
02/27/2018,17.63,--,Agilent Technologies
02/27/2018,17.63,0102,Agilent Technologies
02/27/2018,74.13,--,Agilent Technologies
02/27/2018,74.13,0102,Agilent Technologies
02/27/2018,5.89,--,Agilent Technologies
02/27/2018,5.89,0102,Agilent Technologies
02/27/2018,158.89,--,Boston Scientific
02/27/2018,158.89,0102,Boston Scientific
02/27/2018,308.0,--,Fidelity National Information Services
02/27/2018,308.0,0102,Fidelity National Information Services
02/27/2018,43.79,--,Fidelity National Information Services
02/27/2018,43.79,0102,Fidelity National Information Services
02/27/2018,19.44,--,Fidelity National Information Services
02/27/2018,19.44,0102,Fidelity National Information Services
02/27/2018,86.58,--,Fidelity National Information Services
02/27/2018,86.58,0102,Fidelity National Information Services
02/27/2018,51.54,--,Fidelity National Information Services
02/27/2018,51.54,0102,Fidelity National Information Services
02/27/2018,497.64,--,Best Buy
02/27/2018,497.64,0103,Best Buy
02/27/2018,254.05,--,Linde plc
02/27/2018,254.05,0102,Linde plc
02/27/2018,14.31,--,Hasbro
02/27/2018,14.31,0103,Hasbro
02/27/2018,940.68,--,Molina Healthcare
02/27/2018,108.0,0209,Molina Healthcare
02/27/2018,154.2,0206,Molina Healthcare
02/27/2018,565.4,0012,Molina Healthcare
02/27/2018,113.08,0203,Molina Healthcare
02/27/2018,172.82,--,Pinnacle West
02/27/2018,172.82,0103,Pinnacle West
02/27/2018,71.97,--,Synchrony Financial
02/27/2018,59.98,0103,Synchrony Financial
02/27/2018,11.99,0203,Synchrony Financial
02/27/2018,171.87,--,Blackstone
02/27/2018,171.87,0103,Blackstone
02/27/2018,411.84,--,Qualcomm
02/27/2018,343.2,0103,Qualcomm
02/27/2018,68.64,0203,Qualcomm
02/28/2018,2606.99,--,Ralph Lauren Corporation
02/28/2018,2606.99,0103,Ralph Lauren Corporation
03/01/2018,15.0,--,Fidelity National Information Services
03/01/2018,15.0,0101,Fidelity National Information Services
03/01/2018,5.18,--,Boston Scientific
03/01/2018,5.18,0101,Boston Scientific
03/01/2018,71.5,--,Boston Scientific
03/01/2018,71.5,0101,Boston Scientific
03/01/2018,715.11,--,Newmont
03/01/2018,97.2,0206,Newmont
03/01/2018,502.5,0012,Newmont
03/01/2018,100.49,0203,Newmont
03/01/2018,14.92,0016,Newmont
03/01/2018,44.73,--,Builder's First Source
03/01/2018,44.73,0016,Builder's First Source
03/01/2018,18.35,--,American Water Works
03/01/2018,18.35,0101,American Water Works
03/01/2018,62.84,--,Micron Technology
03/01/2018,62.84,0016,Micron Technology
03/01/2018,130.46,--,Linde plc
03/01/2018,130.46,0101,Linde plc
03/01/2018,28.0,--,Linde plc
03/01/2018,28.0,0101,Linde plc
03/01/2018,219.15,--,IBM
03/01/2018,219.15,0011,IBM
03/01/2018,564.0,--,IBM
03/01/2018,564.0,0103,IBM
03/01/2018,60.1,--,IBM
03/01/2018,60.1,0011,IBM
03/01/2018,15.0,--,IBM
03/01/2018,15.0,0103,IBM
03/01/2018,388.5,--,IBM
03/01/2018,388.5,0103,IBM
03/01/2018,9.0,--,IBM
03/01/2018,9.0,0011,IBM
03/01/2018,121.02,--,Dow Inc.
03/01/2018,9.56,0013,Dow Inc.
03/01/2018,111.46,0016,Dow Inc.
03/01/2018,888.0,--,W. W. Grainger
03/01/2018,888.0,0013,W. W. Grainger
03/01/2018,319.6,--,Corteva
03/01/2018,319.6,0101,Corteva
03/01/2018,62.93,--,Kinder Morgan
03/01/2018,62.93,0016,Kinder Morgan
03/01/2018,45.5,--,Simon Property Group
03/01/2018,45.5,0101,Simon Property Group
03/01/2018,75.0,--,IBM
03/01/2018,75.0,0103,IBM
03/01/2018,307.5,--,IBM
03/01/2018,307.5,0103,IBM
03/01/2018,60.0,--,IBM
